北京鹫峰国家森林公园,2026-06-21,00:30,17.9,77.3,71.5,0.0
北京鹫峰国家森林公园,2026-06-21,00:30,19.1,77.0,75.7,0.0
北京鹫峰国家森林公园,2026-06-21,00:30,16.7,80.8,69.8,0.0
北京鹫峰国家森林公园,2026-06-21,00:30,17.4,80.8,70.6,0.0
北京鹫峰国家森林公园,2026-06-21,00:30,18.8,79.1,67.0,0.0
北京鹫峰国家森林公园,2026-06-21,00:30,19.5,78.8,68.5,0.0
北京鹫峰国家森林公园,2026-06-21,00:30,16.9,82.1,76.9,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,23.0,83.4,56.2,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,22.5,86.3,53.9,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,21.3,84.7,57.4,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,22.6,86.2,56.4,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,21.5,85.0,52.6,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,21.4,83.9,52.1,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,21.2,87.0,51.5,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,23.0,86.9,57.0,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,20.6,84.2,56.6,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,21.4,85.8,60.4,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,22.6,84.4,58.7,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,23.8,84.4,58.7,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,21.0,84.3,56.3,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,21.2,89.4,61.7,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,20.5,86.6,50.4,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,22.1,83.4,53.2,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,21.5,84.1,54.8,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,23.6,83.5,55.5,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,20.9,88.0,50.7,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,21.9,89.1,51.8,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,23.6,85.6,48.5,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,23.3,84.3,49.7,0.0
北京鹫峰国家森林公园,2026-06-21,00:40,20.9,88.9,60.7,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,18.4,80.3,73.1,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,17.8,81.5,68.7,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,16.0,80.8,74.2,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,17.9,82.0,71.2,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,16.5,81.8,69.0,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,15.9,81.9,66.7,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,15.9,83.4,68.4,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,17.9,83.3,70.4,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,16.2,81.0,72.6,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,16.2,82.9,74.2,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,17.8,81.1,72.5,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,19.0,81.8,74.7,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,16.4,80.7,75.1,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,15.7,85.9,76.2,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,16.3,84.0,68.2,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,17.6,81.3,70.0,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,16.7,82.4,73.5,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,18.5,81.6,73.1,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,15.9,84.8,69.7,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,16.3,86.0,66.9,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,18.3,82.4,65.2,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,18.3,81.3,68.3,0.0
北京鹫峰国家森林公园,2026-06-21,00:50,16.1,85.7,76.9,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,23.3,86.2,73.7,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,22.9,88.0,69.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,20.9,86.8,75.1,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,23.4,87.7,71.1,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,21.7,87.1,68.8,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,20.9,87.4,68.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,21.5,90.3,69.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,23.4,89.7,73.8,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,20.7,87.4,76.2,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,21.9,88.7,77.4,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,22.6,87.8,74.2,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,23.9,86.7,73.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,21.3,87.4,76.4,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,20.9,91.9,76.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,20.6,89.1,67.2,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,22.5,86.5,72.4,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,21.5,87.6,73.7,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,23.8,87.6,74.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,20.9,91.5,71.1,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,21.5,91.4,69.1,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,23.2,89.1,68.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,23.6,88.7,67.3,0.0
北京鹫峰国家森林公园,2026-06-21,01:00,20.5,91.2,75.4,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,16.5,73.9,63.9,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,16.0,75.6,58.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,14.2,74.6,63.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,15.6,75.4,58.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,14.2,75.3,56.9,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,14.5,74.9,58.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,13.7,77.5,56.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,16.3,75.7,63.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,13.4,74.4,62.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,14.0,74.1,64.7,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,14.7,74.3,61.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,16.8,73.8,62.9,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,14.4,74.3,62.2,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,13.6,77.9,65.8,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,13.7,75.8,57.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,15.7,74.4,58.4,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,14.5,75.3,63.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,15.9,73.9,61.7,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,14.1,77.5,59.2,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,14.0,77.7,59.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,15.8,74.3,53.8,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,16.9,75.7,56.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:10,13.3,77.9,66.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,22.1,91.9,76.3,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,21.3,92.6,72.3,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,19.6,92.9,78.4,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,22.4,93.3,73.3,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,20.1,93.6,72.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,19.8,93.0,73.1,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,20.1,94.4,69.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,21.6,93.8,76.4,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,19.3,92.6,77.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,20.5,93.4,77.8,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,20.6,91.8,77.2,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,22.3,92.0,77.7,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,20.3,92.2,75.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,19.8,96.9,77.9,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,19.4,94.3,70.9,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,20.8,91.9,72.3,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,19.8,92.7,74.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,22.4,92.1,75.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,19.8,97.2,71.4,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,20.1,96.9,73.1,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,21.7,92.7,69.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,22.4,92.1,71.1,0.0
北京鹫峰国家森林公园,2026-06-21,01:20,19.3,95.9,77.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,24.3,82.5,74.3,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,23.2,84.3,67.4,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,22.1,83.5,70.7,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,23.4,85.2,67.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,21.7,85.1,67.1,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,21.8,84.3,67.7,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,22.0,86.7,68.2,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,24.2,86.5,68.7,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,22.0,84.2,71.9,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,22.0,84.0,72.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,23.1,84.7,73.7,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,23.8,83.5,74.1,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,21.8,83.6,70.9,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,21.4,88.1,76.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,21.3,86.5,65.7,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,22.7,83.4,69.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,22.1,85.3,70.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,23.8,84.7,72.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,22.2,88.0,66.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,22.0,87.4,67.2,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,23.6,85.7,66.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,24.5,84.8,65.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:30,21.4,88.1,76.1,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,25.6,91.3,76.1,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,25.3,92.2,70.2,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,23.8,92.1,74.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,25.3,93.4,70.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,23.6,93.5,69.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,23.6,91.6,70.4,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,23.4,94.3,67.3,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,25.7,93.9,72.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,23.1,93.0,73.7,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,23.5,91.8,77.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,25.0,91.6,73.7,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,25.5,92.9,75.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,23.8,91.7,73.7,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,23.3,96.5,76.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,23.1,95.2,69.1,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,24.7,91.4,73.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,24.0,92.1,73.9,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,25.3,91.9,75.9,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,23.9,95.5,69.8,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,23.9,95.3,68.4,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,25.8,92.0,68.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,26.4,93.0,70.4,0.0
北京鹫峰国家森林公园,2026-06-21,01:40,22.9,96.2,75.3,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,21.5,84.9,73.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,21.1,87.2,69.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,20.0,84.7,75.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,21.8,86.8,70.8,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,19.6,85.3,67.8,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,19.4,86.0,70.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,18.9,87.5,70.1,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,21.4,87.8,71.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,19.0,86.1,74.3,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,20.2,86.8,75.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,20.2,85.4,72.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,22.1,86.6,73.9,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,19.6,84.3,73.9,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,18.7,90.7,74.3,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,18.7,88.1,65.9,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,20.3,85.6,69.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,19.5,85.3,71.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,22.0,84.5,71.1,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,19.5,89.2,68.6,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,19.4,88.6,68.0,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,21.4,87.6,67.8,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,21.6,85.8,69.5,0.0
北京鹫峰国家森林公园,2026-06-21,01:50,19.5,88.9,76.3,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,19.4,80.1,66.8,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,18.9,81.9,59.3,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,16.5,79.6,66.5,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,18.6,82.8,62.9,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,17.2,81.2,60.8,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,16.6,80.4,57.6,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,17.2,83.2,57.4,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,19.3,82.6,61.7,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,17.0,81.1,66.9,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,17.4,81.9,66.4,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,18.3,80.0,66.9,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,19.1,81.1,64.9,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,16.3,79.1,64.5,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,16.9,85.7,66.0,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,16.1,82.4,56.8,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,17.9,80.8,63.5,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,16.9,81.1,64.5,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,18.6,80.6,62.0,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,16.8,85.4,59.5,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,17.6,83.6,57.7,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,19.1,81.7,58.2,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,18.9,82.2,59.9,0.0
北京鹫峰国家森林公园,2026-06-21,02:00,16.3,83.4,66.7,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,18.0,77.1,76.4,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,17.7,78.8,73.0,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,16.1,78.6,78.4,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,17.6,78.9,73.7,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,16.2,77.8,71.3,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,15.7,77.6,72.3,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,15.7,81.3,69.3,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,17.3,79.7,75.4,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,15.3,78.3,78.8,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,16.3,79.3,77.8,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,17.1,77.7,75.8,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,17.5,79.1,75.2,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,15.2,78.1,77.8,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,15.6,83.2,77.1,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,15.3,81.3,71.5,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,17.0,76.5,73.6,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,15.7,78.7,73.1,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,17.9,76.8,74.3,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,15.4,82.8,70.6,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,15.6,81.6,70.3,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,17.9,79.2,69.5,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,17.7,79.0,69.8,0.0
北京鹫峰国家森林公园,2026-06-21,02:10,15.3,80.9,80.4,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,23.7,80.8,56.3,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,23.3,82.8,53.3,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,21.3,80.6,56.4,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,23.0,81.5,52.5,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,21.2,80.9,50.4,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,21.2,81.6,52.7,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,20.9,83.7,52.5,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,23.3,82.6,55.9,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,21.6,81.2,58.1,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,21.5,82.6,57.9,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,22.0,81.8,58.8,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,23.8,80.4,56.9,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,21.5,79.9,56.5,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,20.7,85.3,60.7,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,20.6,82.9,49.8,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,22.7,79.7,52.0,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,22.0,81.2,55.9,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,23.4,80.6,56.3,0.0
北京鹫峰国家森林公园,2026-06-21,02:20,20.9,85.1,49.6,0.0
